# mesh name: mesh_y
# mesh half-size: (0.5,25,0.5) [cm] 
# mesh center: (0,0,1.4) [cm] 
# mesh segments: 1 500 1
# primitive scorer name: dose
# mesh dx dy dz: 1 0.1 1
# iX, iY, iZ, X [cm], Y [cm], Z [cm], total(value) [Gy], total(val^2), entry
0,281,0,-0.5,3.100000000000088,0.9,3.754438711179981e-09,3.060524142227123e-20,1327
0,282,0,-0.5,3.200000000000088,0.9,3.087300197953439e-09,2.550327427124162e-20,1184
0,283,0,-0.5,3.300000000000088,0.9,2.573093705624405e-09,1.937878608933441e-20,1086
0,284,0,-0.5,3.400000000000088,0.9,2.438012495068485e-09,1.970005827490713e-20,1070
0,285,0,-0.5,3.500000000000088,0.9,2.198391722472805e-09,1.562890536301186e-20,1032
0,286,0,-0.5,3.600000000000088,0.9,2.075756336221404e-09,1.592200857637292e-20,954
0,287,0,-0.5,3.700000000000089,0.9,2.301343436375327e-09,1.782168843016774e-20,965
0,288,0,-0.5,3.800000000000089,0.9,1.999952654380849e-09,1.637145685429179e-20,888
0,289,0,-0.5,3.900000000000089,0.9,2.039120724621599e-09,1.661327822944923e-20,909
0,290,0,-0.5,4.000000000000089,0.9,1.886956135988324e-09,1.722759639245051e-20,827
0,291,0,-0.5,4.100000000000088,0.9,1.593053888185107e-09,1.327991914478988e-20,780
0,292,0,-0.5,4.200000000000088,0.9,1.647964670313911e-09,1.346278400660708e-20,772
0,293,0,-0.5,4.300000000000088,0.9,1.578895304794371e-09,1.202181054806185e-20,724
0,294,0,-0.5,4.400000000000087,0.9,1.550672397380295e-09,1.331149692387396e-20,737
0,295,0,-0.5,4.500000000000087,0.9,1.556867784262972e-09,1.212130175224419e-20,714
0,296,0,-0.5,4.600000000000087,0.9,1.502974389475888e-09,1.310961672910638e-20,670
0,297,0,-0.5,4.700000000000086,0.9,1.510236224714771e-09,1.263291160940892e-20,686
0,298,0,-0.5,4.800000000000086,0.9,1.471915791888395e-09,1.131723062147824e-20,647
0,299,0,-0.5,4.900000000000086,0.9,1.397307366544858e-09,1.051294238611812e-20,651
0,300,0,-0.5,5.000000000000085,0.9,1.309029551207829e-09,1.068370783586321e-20,606
0,301,0,-0.5,5.100000000000085,0.9,1.42643415024682e-09,1.138210999541371e-20,628
0,302,0,-0.5,5.200000000000085,0.9,1.27624955787917e-09,1.090367271794262e-20,573
0,303,0,-0.5,5.300000000000084,0.9,1.264786168968659e-09,1.026358230627179e-20,580
0,304,0,-0.5,5.400000000000084,0.9,1.26446916098931e-09,1.05213941534191e-20,585
0,305,0,-0.5,5.500000000000083,0.9,1.391017000324992e-09,1.112082145330532e-20,586
0,306,0,-0.5,5.600000000000083,0.9,1.128796938259629e-09,8.636936651426923e-21,491
0,307,0,-0.5,5.700000000000083,0.9,1.096099655514344e-09,8.482333981961895e-21,530
0,308,0,-0.5,5.800000000000082,0.9,1.081867611315545e-09,8.329207270655919e-21,565
0,309,0,-0.5,5.900000000000082,0.9,1.106052303960032e-09,8.63183471001439e-21,518
0,310,0,-0.5,6.000000000000082,0.9,1.099335202852052e-09,7.740777857901907e-21,502
0,311,0,-0.5,6.100000000000081,0.9,1.027538776149909e-09,7.513781843405816e-21,491
0,312,0,-0.5,6.200000000000081,0.9,1.118745032005364e-09,8.755797649481308e-21,516
0,313,0,-0.5,6.300000000000081,0.9,1.026514083120032e-09,8.569439887244545e-21,485
0,314,0,-0.5,6.40000000000008,0.9,1.154346386350389e-09,9.664486895715394e-21,492
0,315,0,-0.5,6.50000000000008,0.9,1.170083833737922e-09,1.049552706451214e-20,479
0,316,0,-0.5,6.60000000000008,0.9,9.914229874717919e-10,9.47344829858554e-21,439
0,317,0,-0.5,6.700000000000079,0.9,1.120231836272897e-09,1.014793628550371e-20,482
0,318,0,-0.5,6.800000000000079,0.9,9.186245544495053e-10,7.331401399970813e-21,446
0,319,0,-0.5,6.900000000000079,0.9,1.036493424406351e-09,9.682520732854795e-21,444
0,320,0,-0.5,7.000000000000078,0.9,9.918718122903541e-10,8.316373089830776e-21,426
0,321,0,-0.5,7.100000000000078,0.9,9.853914823714179e-10,8.443428358221246e-21,430
0,322,0,-0.5,7.200000000000077,0.9,1.012217039086628e-09,9.708497457781619e-21,411
0,323,0,-0.5,7.300000000000077,0.9,9.849821249517265e-10,1.020959273368062e-20,411
0,324,0,-0.5,7.400000000000077,0.9,9.824843145353526e-10,8.413451298311893e-21,412
0,325,0,-0.5,7.500000000000076,0.9,9.223394689603755e-10,8.103834374015028e-21,402
0,326,0,-0.5,7.600000000000076,0.9,8.537084444835107e-10,6.565260079293326e-21,403
0,327,0,-0.5,7.700000000000076,0.9,8.626738467241992e-10,8.312800542807037e-21,356
0,328,0,-0.5,7.800000000000075,0.9,8.601240858045879e-10,6.2983154974804e-21,387
0,329,0,-0.5,7.900000000000075,0.9,7.88438333375017e-10,5.687196479179636e-21,361
0,330,0,-0.5,8.000000000000075,0.9,8.680054774805706e-10,8.771032819972079e-21,360
0,331,0,-0.5,8.100000000000074,0.9,9.002182858130328e-10,8.168954775957577e-21,349
0,332,0,-0.5,8.200000000000074,0.9,8.288667647496321e-10,6.021718273868544e-21,387
0,333,0,-0.5,8.300000000000074,0.9,8.089995344918941e-10,6.697409328481615e-21,376
0,334,0,-0.5,8.400000000000073,0.9,8.511818793538548e-10,7.49000834244631e-21,343
0,335,0,-0.5,8.500000000000073,0.9,8.853158631704024e-10,7.77529726294662e-21,353
0,336,0,-0.5,8.600000000000072,0.9,8.839712782568261e-10,8.54167533751018e-21,345
0,337,0,-0.5,8.700000000000072,0.9,7.823949361321886e-10,6.911450604509372e-21,335
0,338,0,-0.5,8.800000000000072,0.9,8.634110847656684e-10,7.325519845659758e-21,312
0,339,0,-0.5,8.900000000000071,0.9,9.292781427746529e-10,9.324029079721954e-21,352
0,340,0,-0.5,9.000000000000071,0.9,8.057263869143284e-10,6.646167044856819e-21,339
0,341,0,-0.5,9.100000000000071,0.9,8.43561741909031e-10,7.592575961923184e-21,307
0,342,0,-0.5,9.20000000000007,0.9,8.48207886583195e-10,7.912777482644916e-21,326
0,343,0,-0.5,9.30000000000007,0.9,7.762576701231893e-10,7.056065326998893e-21,278
0,344,0,-0.5,9.40000000000007,0.9,8.572753573937656e-10,7.072420449929483e-21,366
0,345,0,-0.5,9.500000000000069,0.9,6.816903548930931e-10,6.261932192995713e-21,272
0,346,0,-0.5,9.600000000000069,0.9,6.074442680501504e-10,4.724359564114287e-21,310
0,347,0,-0.5,9.700000000000069,0.9,7.020750871951084e-10,7.495480284387732e-21,276
0,348,0,-0.5,9.800000000000068,0.9,7.638665223113041e-10,7.513599408888607e-21,312
0,349,0,-0.5,9.900000000000068,0.9,8.968030111340544e-10,8.565869921141389e-21,309
0,350,0,-0.5,10.00000000000007,0.9,8.716948005708741e-10,9.396278078078303e-21,273
0,351,0,-0.5,10.10000000000007,0.9,8.766747359394923e-10,8.019304688136657e-21,302
0,352,0,-0.5,10.20000000000007,0.9,8.187010390228647e-10,7.807275362192714e-21,270
0,353,0,-0.5,10.30000000000007,0.9,8.656742505701524e-10,8.938442529915978e-21,288
0,354,0,-0.5,10.40000000000007,0.9,7.521363693546317e-10,7.60972718599802e-21,272
0,355,0,-0.5,10.50000000000007,0.9,7.737315960633456e-10,6.870575046102148e-21,282
0,356,0,-0.5,10.60000000000007,0.9,8.090963654812919e-10,7.014062433488554e-21,261
0,357,0,-0.5,10.70000000000007,0.9,8.430794005203736e-10,8.72693968562712e-21,271
0,358,0,-0.5,10.80000000000006,0.9,7.479187287402652e-10,6.421301737209028e-21,255
0,359,0,-0.5,10.90000000000006,0.9,6.146726794921822e-10,4.920488029657731e-21,240
0,360,0,-0.5,11.00000000000006,0.9,6.805830669088933e-10,6.492065315807899e-21,244
0,361,0,-0.5,11.10000000000006,0.9,5.988424490172582e-10,4.649104199567157e-21,235
0,362,0,-0.5,11.20000000000006,0.9,6.588473224720814e-10,6.359513212346865e-21,244
0,363,0,-0.5,11.30000000000006,0.9,6.845722786173302e-10,6.108279780942372e-21,255
0,364,0,-0.5,11.40000000000006,0.9,5.998143037690906e-10,5.121334297717721e-21,239
0,365,0,-0.5,11.50000000000006,0.9,5.863530045216796e-10,5.015330264519404e-21,230
0,366,0,-0.5,11.60000000000006,0.9,6.870360730363878e-10,7.253609952721085e-21,223
0,367,0,-0.5,11.70000000000006,0.9,6.25894863872986e-10,5.533471497871495e-21,237
0,368,0,-0.5,11.80000000000006,0.9,6.768907943636691e-10,6.564245433526745e-21,254
0,369,0,-0.5,11.90000000000006,0.9,7.802778801160051e-10,1.020855897985859e-20,208
0,370,0,-0.5,12.00000000000006,0.9,6.532001309551199e-10,5.337930865442662e-21,224
0,371,0,-0.5,12.10000000000006,0.9,7.150984638843113e-10,8.002843978941248e-21,230
0,372,0,-0.5,12.20000000000006,0.9,5.738053011213141e-10,5.48071913994959e-21,208
0,373,0,-0.5,12.30000000000006,0.9,6.389029421331473e-10,5.530097475491574e-21,230
0,374,0,-0.5,12.40000000000006,0.9,7.330781890304195e-10,7.28516406713667e-21,231
0,375,0,-0.5,12.50000000000006,0.9,5.111336685054563e-10,3.788182775872401e-21,219
0,376,0,-0.5,12.60000000000006,0.9,5.694549623509535e-10,4.859545002108373e-21,207
0,377,0,-0.5,12.70000000000006,0.9,5.785294174997799e-10,4.522986731126147e-21,189
0,378,0,-0.5,12.80000000000006,0.9,5.879727528828187e-10,5.065145651896382e-21,215
0,379,0,-0.5,12.90000000000006,0.9,5.516108828118124e-10,4.917538843536919e-21,204
0,380,0,-0.5,13.00000000000006,0.9,5.865485897928162e-10,4.895778234370584e-21,197
0,381,0,-0.5,13.10000000000006,0.9,6.376921513893656e-10,6.673605613326654e-21,179
0,382,0,-0.5,13.20000000000006,0.9,5.362560123822105e-10,5.449523130219543e-21,187
0,383,0,-0.5,13.30000000000006,0.9,6.026895114812319e-10,5.897538229658019e-21,205
0,384,0,-0.5,13.40000000000006,0.9,6.30338202164427e-10,5.901864752418377e-21,200
0,385,0,-0.5,13.50000000000006,0.9,7.166002062744638e-10,9.38913378680397e-21,211
0,386,0,-0.5,13.60000000000005,0.9,5.388124774682717e-10,4.193928368549948e-21,190
0,387,0,-0.5,13.70000000000005,0.9,5.985820884255278e-10,5.897743986328049e-21,190
0,388,0,-0.5,13.80000000000005,0.9,5.617250499555293e-10,4.341876061019416e-21,216
0,389,0,-0.5,13.90000000000005,0.9,6.805674786800207e-10,6.768494418379768e-21,190
0,390,0,-0.5,14.00000000000005,0.9,5.50828509014047e-10,4.43145777485547e-21,189
0,391,0,-0.5,14.10000000000005,0.9,5.302828737085299e-10,4.17163949274797e-21,203
0,392,0,-0.5,14.20000000000005,0.9,5.809112213564663e-10,4.28028362448721e-21,202
0,393,0,-0.5,14.30000000000005,0.9,6.232422298944039e-10,4.845289616497785e-21,184
0,394,0,-0.5,14.40000000000005,0.9,6.566654111130354e-10,7.477708779360535e-21,197
0,395,0,-0.5,14.50000000000005,0.9,5.241568665319676e-10,4.638330100098951e-21,177
0,396,0,-0.5,14.60000000000005,0.9,5.718853049496599e-10,5.351586992031273e-21,169
0,397,0,-0.5,14.70000000000005,0.9,5.697158556465871e-10,5.52908594542962e-21,175
0,398,0,-0.5,14.80000000000005,0.9,5.408641321682822e-10,4.865807731309039e-21,169
0,399,0,-0.5,14.90000000000005,0.9,5.748720216958554e-10,5.498578001208023e-21,167
0,400,0,-0.5,15.00000000000005,0.9,7.453547877865827e-10,9.128777592904477e-21,198
0,401,0,-0.5,15.10000000000005,0.9,5.324566792069884e-10,4.324124446382986e-21,192
0,402,0,-0.5,15.20000000000005,0.9,5.790810057378014e-10,5.763706666877925e-21,197
0,403,0,-0.5,15.30000000000005,0.9,6.370511690646425e-10,6.670634669293062e-21,157
0,404,0,-0.5,15.40000000000005,0.9,4.488091579936098e-10,3.689312186532352e-21,159
0,405,0,-0.5,15.50000000000005,0.9,4.456795190396945e-10,4.418091798798298e-21,143
0,406,0,-0.5,15.60000000000005,0.9,3.963688617273375e-10,3.183292674017585e-21,153
0,407,0,-0.5,15.70000000000005,0.9,5.003274043182828e-10,4.457085543771239e-21,168
0,408,0,-0.5,15.80000000000005,0.9,5.532506939009614e-10,5.785095146882745e-21,161
0,409,0,-0.5,15.90000000000005,0.9,4.804095628778129e-10,4.313969781344276e-21,152
0,410,0,-0.5,16.00000000000005,0.9,5.672461816020476e-10,5.071501885983737e-21,162
0,411,0,-0.5,16.10000000000005,0.9,5.824056579189096e-10,6.69803947743318e-21,166
0,412,0,-0.5,16.20000000000005,0.9,5.20902246648432e-10,4.739439248346403e-21,157
0,413,0,-0.5,16.30000000000005,0.9,6.023922427842353e-10,6.265463008149743e-21,148
0,414,0,-0.5,16.40000000000005,0.9,5.426325262379412e-10,4.392955930251682e-21,158
0,415,0,-0.5,16.50000000000005,0.9,6.605206918518944e-10,6.659435685510191e-21,170
0,416,0,-0.5,16.60000000000005,0.9,5.584156522935105e-10,5.396571652514577e-21,148
0,417,0,-0.5,16.70000000000006,0.9,5.479127850125044e-10,5.554258369991886e-21,159
0,418,0,-0.5,16.80000000000006,0.9,5.064075888509926e-10,4.735108459694251e-21,146
0,419,0,-0.5,16.90000000000006,0.9,5.608878195936242e-10,6.111578966635216e-21,141
0,420,0,-0.5,17.00000000000006,0.9,4.528924769696061e-10,3.518064662757694e-21,158
0,421,0,-0.5,17.10000000000006,0.9,5.371244752115812e-10,4.727056833137036e-21,155
0,422,0,-0.5,17.20000000000006,0.9,6.106436458678081e-10,5.92440591340799e-21,165
0,423,0,-0.5,17.30000000000006,0.9,5.752231012700785e-10,5.800106803657835e-21,163
0,424,0,-0.5,17.40000000000007,0.9,4.828257501140873e-10,3.660061101677828e-21,150
0,425,0,-0.5,17.50000000000007,0.9,5.207954413689282e-10,5.256336760030393e-21,138
0,426,0,-0.5,17.60000000000007,0.9,4.214432709151147e-10,3.157533949184489e-21,149
0,427,0,-0.5,17.70000000000007,0.9,5.339755375072157e-10,5.839498525908893e-21,133
0,428,0,-0.5,17.80000000000007,0.9,5.723552814407284e-10,6.302351206286519e-21,136
0,429,0,-0.5,17.90000000000007,0.9,3.855392511455074e-10,2.636024321576754e-21,137
0,430,0,-0.5,18.00000000000007,0.9,4.716029268635334e-10,4.000733052667204e-21,138
0,431,0,-0.5,18.10000000000008,0.9,5.936481601487712e-10,6.125734439948819e-21,153
0,432,0,-0.5,18.20000000000008,0.9,5.626767617029552e-10,4.792610971850941e-21,140
0,433,0,-0.5,18.30000000000008,0.9,5.312016139536366e-10,4.196916296633095e-21,146
0,434,0,-0.5,18.40000000000008,0.9,5.568347710364688e-10,5.003786838586497e-21,142
0,435,0,-0.5,18.50000000000008,0.9,4.974666963056006e-10,4.259143861847267e-21,148
0,436,0,-0.5,18.60000000000008,0.9,5.371221227716608e-10,6.452805693937977e-21,130
0,437,0,-0.5,18.70000000000008,0.9,4.459141782379055e-10,4.106320958400609e-21,130
0,438,0,-0.5,18.80000000000009,0.9,4.575250213069473e-10,3.837554537888146e-21,132
0,439,0,-0.5,18.90000000000009,0.9,5.425833345877649e-10,4.759384621421261e-21,152
0,440,0,-0.5,19.00000000000009,0.9,5.892029028800706e-10,5.342351002073945e-21,131
0,441,0,-0.5,19.10000000000009,0.9,5.381386912226755e-10,4.770491918376398e-21,141
0,442,0,-0.5,19.20000000000009,0.9,5.053063310941905e-10,6.238795650558495e-21,117
0,443,0,-0.5,19.30000000000009,0.9,4.145071149728451e-10,3.78108670295473e-21,113
0,444,0,-0.5,19.40000000000009,0.9,3.570972109413357e-10,3.009927219276619e-21,106
0,445,0,-0.5,19.5000000000001,0.9,2.859640127328116e-10,2.227444253474797e-21,101
0,446,0,-0.5,19.6000000000001,0.9,3.308385243621709e-10,3.753829421650791e-21,97
0,447,0,-0.5,19.7000000000001,0.9,2.451298822965662e-10,1.896372870189676e-21,90
0,448,0,-0.5,19.8000000000001,0.9,2.511690733643977e-10,2.140530354527546e-21,77
0,449,0,-0.5,19.9000000000001,0.9,1.950873357197918e-10,1.774475129148472e-21,89
0,450,0,-0.5,20.0000000000001,0.9,1.295007580332106e-10,7.009576627514359e-22,63
0,451,0,-0.5,20.1000000000001,0.9,1.336110159972946e-10,1.068836569075168e-21,60
0,452,0,-0.5,20.20000000000011,0.9,1.154224405471323e-10,9.206001837252021e-22,57
0,453,0,-0.5,20.30000000000011,0.9,1.03643161305265e-10,5.796821788753623e-22,63
0,454,0,-0.5,20.40000000000011,0.9,1.102514828450154e-10,7.727185058005854e-22,66
0,455,0,-0.5,20.50000000000011,0.9,1.501793191774797e-10,8.735743176492739e-22,74
0,456,0,-0.5,20.60000000000011,0.9,8.000958793811827e-11,4.123052137492587e-22,53
0,457,0,-0.5,20.70000000000011,0.9,8.536597051408781e-11,4.479723241738837e-22,45
0,458,0,-0.5,20.80000000000011,0.9,6.73893793207394e-11,4.971219988932307e-22,49
0,459,0,-0.5,20.90000000000012,0.9,6.884229150339244e-11,4.702721336261553e-22,48
0,460,0,-0.5,21.00000000000012,0.9,8.672598215857219e-11,5.523576022382166e-22,49
0,461,0,-0.5,21.10000000000012,0.9,1.480193023601357e-10,1.400481350051023e-21,66
0,462,0,-0.5,21.20000000000012,0.9,9.98672750647058e-11,9.021257511186312e-22,56
0,463,0,-0.5,21.30000000000012,0.9,9.168691193627439e-11,5.627039763564854e-22,55
0,464,0,-0.5,21.40000000000012,0.9,1.008645373075561e-10,6.965916379958937e-22,56
0,465,0,-0.5,21.50000000000012,0.9,1.575580248592053e-10,1.197410879487886e-21,61
0,466,0,-0.5,21.60000000000013,0.9,1.609928149723646e-10,1.64982110181477e-21,60
0,467,0,-0.5,21.70000000000013,0.9,1.325722773839667e-10,1.214571507373812e-21,58
0,468,0,-0.5,21.80000000000013,0.9,1.222775712664449e-10,1.182482278863185e-21,50
0,469,0,-0.5,21.90000000000013,0.9,1.623838334975173e-10,1.749082774637374e-21,59
0,470,0,-0.5,22.00000000000013,0.9,1.645798374395249e-10,1.2839099188183e-21,58
0,471,0,-0.5,22.10000000000013,0.9,1.707707025757596e-10,1.714408055753377e-21,49
0,472,0,-0.5,22.20000000000013,0.9,1.588342454157403e-10,1.65790390902914e-21,50
0,473,0,-0.5,22.30000000000014,0.9,9.223955030136945e-11,6.867631567895894e-22,48
0,474,0,-0.5,22.40000000000014,0.9,1.236351225905071e-10,1.007620850349092e-21,45
0,475,0,-0.5,22.50000000000014,0.9,9.679321157090134e-11,5.159293115567414e-22,40
0,476,0,-0.5,22.60000000000014,0.9,1.205376085898103e-10,1.023748007373073e-21,47
0,477,0,-0.5,22.70000000000014,0.9,1.23342441656294e-10,1.016806044442129e-21,35
0,478,0,-0.5,22.80000000000014,0.9,9.565122637552129e-11,7.381660931020004e-22,40
0,479,0,-0.5,22.90000000000014,0.9,1.049186335564597e-10,7.474365024672132e-22,46
0,480,0,-0.5,23.00000000000015,0.9,1.191091490483943e-10,9.217304360679986e-22,46
0,481,0,-0.5,23.10000000000015,0.9,9.015970833128288e-11,6.452286278377101e-22,40
0,482,0,-0.5,23.20000000000015,0.9,1.133229735149568e-10,9.564565145207782e-22,42
0,483,0,-0.5,23.30000000000015,0.9,7.67057660645087e-11,4.996625938724574e-22,35
0,484,0,-0.5,23.40000000000015,0.9,8.070715863371396e-11,4.170227589003635e-22,36
0,485,0,-0.5,23.50000000000015,0.9,8.390668059492915e-11,5.218100858570278e-22,36
0,486,0,-0.5,23.60000000000015,0.9,1.041417479895644e-10,9.377174809181108e-22,37
0,487,0,-0.5,23.70000000000016,0.9,1.122904998305283e-10,1.724455679166373e-21,34
0,488,0,-0.5,23.80000000000016,0.9,6.125019347087869e-11,5.242469621721654e-22,25
0,489,0,-0.5,23.90000000000016,0.9,8.810944629418467e-11,5.608273657512247e-22,40
0,490,0,-0.5,24.00000000000016,0.9,2.895863730899084e-11,2.015293480332456e-22,6
0,491,0,-0.5,24.10000000000016,0.9,4.470927953539683e-11,4.691402533403392e-22,6
0,492,0,-0.5,24.20000000000016,0.9,5.575361455330706e-11,5.864174302374995e-22,6
0,493,0,-0.5,24.30000000000016,0.9,7.226803726713043e-11,7.22792046551396e-22,8
0,494,0,-0.5,24.40000000000017,0.9,1.11017634407585e-10,1.129551602233765e-21,12
0,495,0,-0.5,24.50000000000017,0.9,1.315139059142261e-10,1.960190430420944e-21,12
0,496,0,-0.5,24.60000000000017,0.9,1.484611156105155e-10,2.078810451412492e-21,14
0,497,0,-0.5,24.70000000000017,0.9,1.696814987022309e-10,2.776617186408926e-21,13
0,498,0,-0.5,24.80000000000017,0.9,1.198330919211368e-10,2.021831395860699e-21,13
0,499,0,-0.5,24.90000000000017,0.9,1.031377064372229e-10,1.718400922492297e-21,10
